"LocationID","DBA","StreetAddress","City","Zip","Type Description","Census","SubDistrict","Excellence","District","Status","LocationTypeID","symboltext"
443,"THE STINKING ROSE","325 COLUMBUS AVE ","SAN FRANCISCO","94133","Restaurant, > 2000 sq'","107A",405,"No",4,"Active",9,""
444,"VESUVIO CAFE","255 COLUMBUS AVE ","SAN FRANCISCO","94133","Restaurant, < 1000 sq'","107A",405,"No",4,"Active",7,""
445,"STEPS OF ROME TRATTORIA","362 COLUMBUS AVE ","SAN FRANCISCO","94133","Restaurant, < 1000 sq'","106",407,"No",4,"Active",7,""
447,"L'OSTERIA DEL FORNO","519 COLUMBUS AVE ","SAN FRANCISCO","94133","Restaurant, < 1000 sq'","107A",405,"No",4,"Active",7,""
448,"YUET LEE RESTAURANT","1300 STOCKTON ST ","SAN FRANCISCO","94133","Restaurant, < 1000 sq'","107A",405,"No",4,"Active",7,""
457,"CHILI-UP!","50 POST ST ","SAN FRANCISCO","94104","Restaurant, < 1000 sq'","117A",402,"No",4,"Active",7,""
462,"GARDEN OF EDEN","529 BROADWAY ST ","SAN FRANCISCO","94133","Retail Food Markets w/ Food Prep < 5000 sq'","106",407,"No",4,"Active",50,""
463,"SAM'S PIZZA","618 BROADWAY ST ","SAN FRANCISCO","94133","Restaurant, < 1000 sq'","107A",405,"No",4,"Active",7,""
467,"YOKOHAMA JAPANESE RESTAURANT","229 COLUMBUS AVE ","SAN FRANCISCO","94133","Restaurant, < 1000 sq'","107A",405,"No",4,"Active",7,""
468,"TAQUERIA ZORRO","308 COLUMBUS AVE ","SAN FRANCISCO","94133","Restaurant, < 1000 sq'","106",407,"No",4,"Active",7,""
469,"VIVA PIZZA RESTAURANT","318 COLUMBUS AVE ","SAN FRANCISCO","94133","Restaurant, < 1000 sq'","106",407,"No",4,"Active",7,""
470,"FRANCHINO","347 COLUMBUS AVE ","SAN FRANCISCO","94133","Restaurant, < 1000 sq'","107A",405,"No",4,"Active",7,""
471,"STEPS OF ROME","348 COLUMBUS AVE ","SAN FRANCISCO","94133","Restaurant, < 1000 sq'","106",407,"No",4,"Active",7,""
472,"MONA LISA RESTAURANT","353 COLUMBUS AVE ","SAN FRANCISCO","94133","Restaurant, < 1000 sq'","107A",405,"No",4,"Active",7,""
473,"CAFFE GRECO","423 COLUMBUS AVE ","SAN FRANCISCO","94133","Restaurant, < 1000 sq'","107A",405,"No",4,"Active",7,""
475,"MARA'S","503 COLUMBUS AVE ","SAN FRANCISCO","94133","Restaurant, < 1000 sq'","107A",405,"No",4,"Active",7,""
477,"IL POLLAIO","555 COLUMBUS AVE ","SAN FRANCISCO","94133","Restaurant, < 1000 sq'","107A",405,"Yes",4,"Active",7,"This Location Has Received the Symbol of Excellence"
479,"RISTORANTE IDEALE","1309 GRANT AVE ","SAN FRANCISCO","94133","Restaurant, < 1000 sq'","106",407,"No",4,"Active",7,""
480,"MO'S GRILL","1322 GRANT AVE ","SAN FRANCISCO","94133","Restaurant, < 1000 sq'","106",407,"Yes",4,"Active",7,"This Location Has Received the Symbol of Excellence"
482,"SAVOY TIVOLI","1436 GRANT AVE ","SAN FRANCISCO","94133","Bar/Tavern/Lounge","106",407,"No",4,"Active",10,""
483,"MAY KADEH RESTAURANT","470 GREEN ST ","SAN FRANCISCO","94133","Restaurant, < 1000 sq'","106",407,"Yes",4,"Active",7,"This Location Has Received the Symbol of Excellence"
484,"COLUMBUS CAFE","562 GREEN ST ","SAN FRANCISCO","94133","Restaurant, 1000 - 2000 sq'","106",407,"Yes",4,"Active",8,"This Location Has Received the Symbol of Excellence"
485,"SILVERHAT BAR, INC","678 GREEN ST ","SAN FRANCISCO","94133","Restaurant, < 1000 sq'","107A",405,"Yes",4,"Active",7,"This Location Has Received the Symbol of Excellence"
486,"TOMMASO","1042 KEARNY ST ","SAN FRANCISCO","94133","Restaurant, < 1000 sq'","106",407,"No",4,"Active",7,""
488,"THE HOUSE","1230 GRANT AVE ","SAN FRANCISCO","94133","Restaurant, < 1000 sq'","106",407,"No",4,"Active",7,""
489,"DOL-HO RESTAURANT","808 PACIFIC AVE ","SAN FRANCISCO","94133","Restaurant, < 1000 sq'","107B",401,"No",4,"Active",7,""
493,"CAFÉ DIVINE","1600 STOCKTON ST ","SAN FRANCISCO","94133","Restaurant, 1000 - 2000 sq'","106",407,"No",4,"Active",8,""
494,"SAN FRANCISCO ATHLETIC CLUB","1630 STOCKTON ST ","SAN FRANCISCO","94133","Restaurant, < 1000 sq'","106",407,"No",4,"Active",7,""
495,"CINECITTA","663 UNION ST ","SAN FRANCISCO","94133","Restaurant, 1000 - 2000 sq'","107A",405,"No",4,"Active",8,""
496,"CAFFE TRIESTE","601 VALLEJO ST ","SAN FRANCISCO","94133","Restaurant, < 1000 sq'","106",407,"No",4,"Active",7,""
499,"SUTTER STREET CAFE","450 SUTTER ST ","SAN FRANCISCO","94108","Restaurant, < 1000 sq'","117B",405,"No",4,"Active",7,""
500,"ROXANNE CAFE","570 POWELL ST","SAN FRANCISCO","94108","Restaurant, < 1000 sq'","117B",405,"No",4,"Active",7,""
502,"COURTYARD BY MARRIOTT-COFFEE SHOP","299 02ND ST ","SAN FRANCISCO","94105","Restaurant, < 1000 sq'","179",304,"Yes",3,"Active",7,"This Location Has Received the Symbol of Excellence"
503,"KIJI RESTAURANT","1009 GUERRERO ST","SAN FRANCISCO","94110","Restaurant, < 1000 sq'","210",504,"Yes",5,"Active",7,"This Location Has Received the Symbol of Excellence"
505,"QUICKLY","5301 MISSION ST ","SAN FRANCISCO","94112","Restaurant, < 1000 sq'","263",302,"No",3,"Active",7,""
507,"VIKING'S GIANT SUB","2906 DIAMOND ST ","SAN FRANCISCO","94131","Restaurant, < 1000 sq'","311",506,"Yes",5,"Active",7,"This Location Has Received the Symbol of Excellence"
508,"VICTORIA'S PIZZERIA","3605 BALBOA ST ","SAN FRANCISCO","94121","Restaurant, < 1000 sq'","478",204,"Yes",2,"Active",7,"This Location Has Received the Symbol of Excellence"
509,"CAFE BAKERY","1365 NORIEGA ST ","SAN FRANCISCO","94122","Restaurant, < 1000 sq'","328",501,"No",5,"Active",7,""
510,"DONUT TIME","2401 NORIEGA ST ","SAN FRANCISCO","94122","Restaurant, < 1000 sq'","329",501,"No",5,"Active",7,""
515,"TAZAKI SUSHI","3420 JUDAH ST ","SAN FRANCISCO","94122","Restaurant, < 1000 sq'","351",501,"No",5,"Active",7,""
519,"SHERATON PALACE - EMP.  CAFETERIA","2 NEW MONTGOMERY ST ","SAN FRANCISCO","94105","Restaurant, < 1000 sq'","176A",303,"No",3,"Active",7,""
520,"DAILY HEALTH","1235 09TH AVE ","SAN FRANCISCO","94122","Restaurant, < 1000 sq'","302",502,"No",5,"Active",7,""
521,"CALIFORNIA CRISP","3251 20TH AVE ","SAN FRANCISCO","94132","Restaurant, < 1000 sq'","332",506,"No",5,"Active",7,""
522,"BOUDIN SOURDOUGH BAKERY","3251 20TH AVE ","SAN FRANCISCO","94132","Restaurant, < 1000 sq'","332",506,"Yes",5,"Active",7,"This Location Has Received the Symbol of Excellence"
527,"MELISA'S CHINESE CUISINE","0450 BALBOA ST ","SAN FRANCISCO","94118","Restaurant, < 1000 sq'","451",204,"No",2,"Active",7,""
528,"BALBOA THEATRE","3630 BALBOA ST ","SAN FRANCISCO","94121","Restaurant, < 1000 sq'","478",204,"Yes",2,"Active",7,"This Location Has Received the Symbol of Excellence"
529,"NIZARIO'S PIZZA","3840 GEARY BLVD ","SAN FRANCISCO","94118","Restaurant, < 1000 sq'","401",205,"Yes",2,"Active",7,"This Location Has Received the Symbol of Excellence"
538,"MARNEE THAI RESTAURANT","2225 IRVING ST ","SAN FRANCISCO","94122","Restaurant, < 1000 sq'","326",501,"No",5,"Active",7,""
539,"EL SALVADOR RESTAURANT","2278 MISSION ST ","SAN FRANCISCO","94110","Restaurant, < 1000 sq'","208",503,"Yes",5,"Active",7,"This Location Has Received the Symbol of Excellence"
542,"HAMBURGER HAVEN","800 CLEMENT ST ","SAN FRANCISCO","94118","Restaurant, < 1000 sq'","402",205,"Yes",2,"Active",7,"This Location Has Received the Symbol of Excellence"
544,"THAI TIME RESTAURANT","315 08TH AVE ","SAN FRANCISCO","94118","Restaurant, < 1000 sq'","402",205,"Yes",2,"Active",7,"This Location Has Received the Symbol of Excellence"
545,"EARLY CHILDHOOD CENTER","325 ARGUELLO ST ","SAN FRANCISCO","94118","Restaurant, < 1000 sq'","401",205,"Yes",2,"Active",7,"This Location Has Received the Symbol of Excellence"
547,"LITTLE HENRY'S","3600 BALBOA ST ","SAN FRANCISCO","94121","Restaurant, < 1000 sq'","478",204,"No",2,"Active",7,""
549,"MESCOLANZA","2221 CLEMENT ST ","SAN FRANCISCO","94121","Restaurant, 1000 - 2000 sq'","426",205,"Yes",2,"Active",8,"This Location Has Received the Symbol of Excellence"
551,"GORDO TAQUERIA","2252 CLEMENT ST ","SAN FRANCISCO","94121","Restaurant, < 1000 sq'","426",205,"Yes",2,"Active",7,"This Location Has Received the Symbol of Excellence"
552,"LOI'S VIETNAMESE RESTAURANT","2228 IRVING ST ","SAN FRANCISCO","94122","Restaurant, < 1000 sq'","326",501,"No",5,"Active",7,""
557,"KATIA'S","600 05TH AVE ","SAN FRANCISCO","94118","Restaurant, < 1000 sq'","451",204,"Yes",2,"Active",7,"This Location Has Received the Symbol of Excellence"
558,"CAJUN PACIFIC","4542 IRVING ST ","SAN FRANCISCO","94122","Restaurant, < 1000 sq'","352",204,"No",5,"Active",7,""
559,"WO'S RESTAURANT","4005 JUDAH ST ","SAN FRANCISCO","94122","Restaurant, < 1000 sq'","352",204,"Yes",5,"Active",7,"This Location Has Received the Symbol of Excellence"
560,"NORA'S MARKET","454 CAPITOL AVE ","SAN FRANCISCO","94112","Restaurant, < 1000 sq'","314",506,"Yes",5,"Active",7,"This Location Has Received the Symbol of Excellence"
562,"DESTINO RESTAURANT","1815 MARKET ST ","SAN FRANCISCO","94103","Restaurant, < 1000 sq'","202",503,"No",5,"Active",7,""
563,"HANG FOOK BAKERY & RESTAURANT","1325 OCEAN AVE ","SAN FRANCISCO","94112","Restaurant, < 1000 sq'","312",506,"No",5,"Active",7,""
566,"TOMO CAFÉ","50 01ST ST ","SAN FRANCISCO","94105","Restaurant, < 1000 sq'","176A",303,"Yes",3,"Active",7,"This Location Has Received the Symbol of Excellence"
567,"SAN FRANCISCO SOUP COMPANY","1 MARKET ST ","SAN FRANCISCO","94105","Restaurant, < 1000 sq'","176A",303,"Yes",3,"Active",7,"This Location Has Received the Symbol of Excellence"
573,"MUFFIN'S MUFFIN","123 02ND ST ","SAN FRANCISCO","94105","Restaurant, < 1000 sq'","176A",303,"No",3,"Active",7,""
580,"TACO LOS ALTOS","737 CORTLAND AVE ","SAN FRANCISCO","94110","Restaurant, < 1000 sq'","252",305,"Yes",3,"Active",7,"This Location Has Received the Symbol of Excellence"
581,"CAFE LEAH 3","77 BEALE ST ","SAN FRANCISCO","94105","Restaurant, < 1000 sq'","176A",303,"Yes",3,"Active",7,"This Location Has Received the Symbol of Excellence"
587,"NEW TSING TAO RESTAURANT","811 ULLOA ST ","SAN FRANCISCO","94127","Restaurant, < 1000 sq'","308",502,"No",5,"Active",7,""
588,"BURRITO EXPRESS","1601 TARAVAL ST ","SAN FRANCISCO","94116","Restaurant, < 1000 sq'","330",501,"No",5,"Active",7,""
589,"WON TON HOUSE","1325 NORIEGA ST ","SAN FRANCISCO","94122","Restaurant, < 1000 sq'","328",501,"No",5,"Active",7,""
590,"HAHN'S HIBACHI #6","535 IRVING ST ","SAN FRANCISCO","94122","Restaurant, < 1000 sq'","301",502,"No",5,"Active",7,""
591,"YOU SEE SUSHI","94 JUDAH ST ","SAN FRANCISCO","94122","Restaurant, < 1000 sq'","301",502,"No",5,"Active",7,""
595,"MAY LEE'S RESTAURANT","1256 07TH AVE ","SAN FRANCISCO","94122","Restaurant, < 1000 sq'","301",502,"No",5,"Active",7,""
597,"CAFFE DEL SOLE","4342 CALIFORNIA ST ","SAN FRANCISCO","94118","Restaurant, < 1000 sq'","401",205,"Yes",2,"Active",7,"This Location Has Received the Symbol of Excellence"
601,"IRVING CAFE & DELI","2146 IRVING ST ","SAN FRANCISCO","94122","Restaurant, < 1000 sq'","326",501,"No",5,"Active",7,""
606,"TSING TAO RESTAURANT","3107 CLEMENT ST ","SAN FRANCISCO","94121","Restaurant, < 1000 sq'","427",205,"Yes",2,"Active",7,"This Location Has Received the Symbol of Excellence"
610,"POMELO","92 JUDAH ST ","SAN FRANCISCO","94122","Restaurant, < 1000 sq'","301",502,"No",5,"Active",7,""
615,"J & A RESTAURANT","5712 MISSION ST ","SAN FRANCISCO","94112","Restaurant, < 1000 sq'","262",302,"No",5,"Active",7,""
616,"BEEP'S BURGER","1051 OCEAN AVE ","SAN FRANCISCO","94112","Restaurant, < 1000 sq'","312",506,"No",5,"Active",7,""
617,"CAFFE D' MELANIO","1314 OCEAN AVE ","SAN FRANCISCO","94112","Restaurant, < 1000 sq'","310",506,"No",5,"Active",7,""
619,"A-1 BAKERY","1727 OCEAN AVE ","SAN FRANCISCO","94112","Restaurant, < 1000 sq'","312",506,"No",5,"Active",7,""
625,"CALIFORNIA TENNIS CLUB","2455 BUSH ST ","SAN FRANCISCO","94115","Restaurant, < 1000 sq'","153",201,"Yes",2,"Active",7,"This Location Has Received the Symbol of Excellence"
627,"EDDIES CAFE","800 DIVISADERO ST ","SAN FRANCISCO","94117","Restaurant, < 1000 sq'","158",402,"Yes",2,"Active",7,"This Location Has Received the Symbol of Excellence"
628,"EL BURRITO EXPRESS #2","1812 DIVISADERO ST ","SAN FRANCISCO","94115","Restaurant, < 1000 sq'","153",201,"No",2,"Active",7,""
631,"SUBWAY SANDWICHES & SALADS","1500 FILLMORE ST ","SAN FRANCISCO","94115","Restaurant, < 1000 sq'","159",201,"No",2,"Active",7,""
632,"ARANG RESTAURANT","1506 FILLMORE ST ","SAN FRANCISCO","94115","Restaurant, < 1000 sq'","159",201,"No",2,"Active",7,""
634,"KING LEE'S RESTAURANT","1426A FILLMORE ST ","SAN FRANCISCO","94115","Restaurant, < 1000 sq'","159",201,"No",2,"Active",7,""
639,"SWAN OYSTER DEPOT","1517 POLK ST ","SAN FRANCISCO","94109","Restaurant, < 1000 sq'","111",403,"Yes",4,"Active",7,"This Location Has Received the Symbol of Excellence"
642,"ANDERSEN BAKERY","1737 POST ST ","SAN FRANCISCO","94115","Restaurant, < 1000 sq'","155",201,"Yes",2,"Active",7,"This Location Has Received the Symbol of Excellence"
645,"TAN-TAN","1825 POST ST #223","SAN FRANCISCO","94115","Restaurant, < 1000 sq'","155",201,"Yes",2,"Active",7,"This Location Has Received the Symbol of Excellence"
651,"FUKI SUSHI","1581 WEBSTER ST ","SAN FRANCISCO","94115","Restaurant, < 1000 sq'","155",201,"Yes",2,"Active",7,"This Location Has Received the Symbol of Excellence"
657,"ZAZANG RESTAURANT","2340 GEARY BLVD ","SAN FRANCISCO","94115","Restaurant, 1000 - 2000 sq'","155",201,"Yes",2,"Active",8,"This Location Has Received the Symbol of Excellence"
659,"GOLDEN COFFEE","901 SUTTER ST ","SAN FRANCISCO","94109","Restaurant, < 1000 sq'","120",403,"No",4,"Active",7,""
660,"LA MEXICANA TAQUERIA","969 SUTTER ST ","SAN FRANCISCO","94109","Restaurant, < 1000 sq'","120",403,"No",4,"Active",7,""
665,"BRAZEN HEAD RESTAURANT","3166 BUCHANAN ST ","SAN FRANCISCO","94123","Restaurant, 1000 - 2000 sq'","129",206,"No",2,"Active",8,""
667,"U-LEE RESTAURANT","1468 HYDE ST ","SAN FRANCISCO","94109","Restaurant, < 1000 sq'","110",407,"No",4,"Active",7,""
670,"VIKINGS GIANT SUBMARINE SANDWICHES","1418 LOMBARD ST ","SAN FRANCISCO","94123","Restaurant, < 1000 sq'","129",206,"No",2,"Active",7,""
673,"LOMBARD ALIVE SHOP","1972 LOMBARD ST ","SAN FRANCISCO","94123","Restaurant, < 1000 sq'","129",206,"Yes",2,"Active",7,"This Location Has Received the Symbol of Excellence"
674,"GHIRARDELLI CHOCOLATE COMPANY & CAFÉ","900 NORTH POINT ST #142","SAN FRANCISCO","94109","Restaurant, < 1000 sq'","102",407,"No",4,"Active",7,""
677,"HAHN'S HIBACHI","1710 POLK ST ","SAN FRANCISCO","94109","Restaurant, < 1000 sq'","110",407,"No",4,"Active",7,""
681,"ESTELA'S  FRESH SANDWICHES","250 FILLMORE ST ","SAN FRANCISCO","94117","Restaurant, < 1000 sq'","168",500,"Yes",5,"Active",7,"This Location Has Received the Symbol of Excellence"
687,"KITCHEN KURA","1525 IRVING ST ","SAN FRANCISCO","94122","Restaurant, < 1000 sq'","302",502,"No",5,"Active",7,""
688,"GOEMON","1524 IRVING ST ","SAN FRANCISCO","94112","Restaurant, < 1000 sq'","302",502,"No",5,"Active",7,""
691,"MARINA SUBMARINE","2299 UNION ST ","SAN FRANCISCO","94123","Restaurant, < 1000 sq'","130",206,"Yes",2,"Active",7,"This Location Has Received the Symbol of Excellence"
695,"BARBARY COAST PASTRY & COFFEE","55 CYRIL MAGNIN ST ","SAN FRANCISCO","94102","Restaurant, < 1000 sq'","125",202,"Yes",2,"Active",7,"This Location Has Received the Symbol of Excellence"
696,"NEW YORK NEW YORK PIZZA KITCHEN","127 EDDY ST","SAN FRANCISCO","94102","Restaurant, < 1000 sq'","124",202,"No",2,"Active",7,""
700,"BAMBOO GARDEN","407 ELLIS ST ","SAN FRANCISCO","94102","Restaurant, < 1000 sq'","125",202,"No",2,"Active",7,""
703,"THEM KY RESTAURANT","717 ELLIS ST ","SAN FRANCISCO","94109","Restaurant, < 1000 sq'","124",202,"Yes",2,"Active",7,"This Location Has Received the Symbol of Excellence"
708,"CVE, INC. (409 )","101 GROVE ST","SAN FRANCISCO","94102","Restaurant, < 1000 sq'","124",202,"Yes",2,"Active",7,"This Location Has Received the Symbol of Excellence"
709,"MONG THU COFFEE SHOP","248 HYDE ST","SAN FRANCISCO","94102","Restaurant, < 1000 sq'","124",202,"No",2,"Active",7,""
711,"HARRY HARRINGTON'S","460 LARKIN ST ","SAN FRANCISCO","94102","Restaurant, < 1000 sq'","124",202,"No",2,"Active",7,""
712,"SAIGON SANDWICHES","560 LARKIN ST ","SAN FRANCISCO","94102","Restaurant, < 1000 sq'","124",202,"No",2,"Active",7,""
720,"LAHORE KARAHI","612 O'FARRELL ST","SAN FRANCISCO","94109","Restaurant, < 1000 sq'","122",201,"No",2,"Active",7,""
722,"TAYLOR STREET COFFEE SHOP","375 TAYLOR ST ","SAN FRANCISCO","94102","Restaurant, < 1000 sq'","123",404,"No",4,"Active",7,""
723,"FRESH BAY CAFE","3659 BUCHANAN ST ","SAN FRANCISCO","94123","Restaurant, < 1000 sq'","126",206,"No",2,"Active",7,""
726,"BEN WAH RESTAURANT","2786 CALIFORNIA ST ","SAN FRANCISCO","94115","Restaurant, 1000 - 2000 sq'","134",205,"Yes",2,"Active",8,"This Location Has Received the Symbol of Excellence"
727,"FOOD INC.","2800 CALIFORNIA ST ","SAN FRANCISCO","94115","Restaurant, < 1000 sq'","134",205,"Yes",2,"Active",7,"This Location Has Received the Symbol of Excellence"
728,"MARTHA & BROS.","2800 CALIFORNIA","SAN FRANCISCO","94115","Restaurant, < 1000 sq'","134",205,"Yes",2,"Active",7,"This Location Has Received the Symbol of Excellence"
729,"ASHOKA INDIAN CUISINE","2034 CHESTNUT ST ","SAN FRANCISCO","94123","Restaurant, < 1000 sq'","126",206,"No",2,"Active",7,""
730,"ALL STAR DONUTS","2095 CHESTNUT ST ","SAN FRANCISCO","94123","Restaurant, < 1000 sq'","128",206,"Yes",2,"Active",7,"This Location Has Received the Symbol of Excellence"
741,"MOZZARELLA DI BUFALA PIZZERIA II","069 WEST PORTAL AVE ","SAN FRANCISCO","94127","Restaurant, < 1000 sq'","308",502,"No",5,"Active",7,""
744,"CAFÉ BELLINI","865 MARKET ST C45","SAN FRANCISCO","94103","Restaurant, < 1000 sq'","176B",306,"No",3,"Active",7,""
750,"123 DELI - LEE'S","123 01ST ST ","SAN FRANCISCO","94105","Restaurant, < 1000 sq'","176A",303,"No",3,"Active",7,""
754,"EDUCATED PALATE RESTAURANT","800 MISSION ST ","SAN FRANCISCO","94103","Restaurant, < 1000 sq'","176B",306,"No",3,"Active",7,""
758,"BAKERY/ICE CREAM/STOREROOM","2 NEW MONTGOMERY ST ","SAN FRANCISCO","94105","Restaurant, < 1000 sq'","176A",303,"No",3,"Active",7,""
759,"KYO-YA RESTAURANT","2 NEW MONTGOMERY ST ","SAN FRANCISCO","94105","Restaurant, < 1000 sq'","176A",303,"Yes",3,"Active",7,"This Location Has Received the Symbol of Excellence"
760,"TART TO TART","90 NEW MONTGOMERY ST ","SAN FRANCISCO","94105","Restaurant, 1000 - 2000 sq'","176A",303,"Yes",3,"Active",8,"This Location Has Received the Symbol of Excellence"
764,"NEETOS CAFE","71 STEVENSON ST ","SAN FRANCISCO","94105","Restaurant, < 1000 sq'","176A",303,"No",3,"Active",7,""
765,"APERTO RESTAURANT","1434 18TH ST ","SAN FRANCISCO","94107","Restaurant, < 1000 sq'","227",302,"No",3,"Active",7,""
768,"MOSHI MOSHI","2092 03RD ST ","SAN FRANCISCO","94107","Restaurant, < 1000 sq'","226",302,"No",3,"Active",7,""
770,"CROWN DONUTS","4000 03RD ST ","SAN FRANCISCO","94124","Restaurant, < 1000 sq'","609",305,"No",3,"Active",7,""
773,"MARIPOSA HUNTERS POINT YACHT CLUB","405 TERRY FRANCOIS BLVD ","SAN FRANCISCO","94107","Restaurant, < 1000 sq'","607",304,"Yes",3,"Active",7,"This Location Has Received the Symbol of Excellence"
774,"BAY VIEW BOAT CLUB","429 TERRY FRANCOIS ST","SAN FRANCISCO","94107","Restaurant, < 1000 sq'","607",304,"Yes",3,"Active",7,"This Location Has Received the Symbol of Excellence"
777,"TOP'S CAFETERIA","66 DORMAN AVE ","SAN FRANCISCO","94124","Restaurant, < 1000 sq'","609",305,"Yes",3,"Active",7,"This Location Has Received the Symbol of Excellence"
782,"MONTE CRISTO SOCIAL CLUB","136 MISSOURI ST ","SAN FRANCISCO","94107","Restaurant, < 1000 sq'","227",302,"Yes",3,"Active",7,"This Location Has Received the Symbol of Excellence"
783,"LA CARNE ASADA RESTAURANT","3515 MISSION ST ","SAN FRANCISCO","94110","Restaurant, < 1000 sq'","254",305,"Yes",3,"Active",7,"This Location Has Received the Symbol of Excellence"
786,"PIPERADE","1015 BATTERY ST ","SAN FRANCISCO","94111","Restaurant, < 1000 sq'","105",407,"Yes",4,"Active",7,"This Location Has Received the Symbol of Excellence"
790,"PAUL MART","10 LOMBARD ST ","SAN FRANCISCO","94111","Restaurant, < 1000 sq'","105",407,"Yes",4,"Active",7,"This Location Has Received the Symbol of Excellence"
792,"BOUDIN BAKERY","PIER 39  FRONT","SAN FRANCISCO","94133","Restaurant, < 1000 sq'","101",401,"No",4,"Active",7,""
795,"BEN & JERRY'S","PIER 41","SAN FRANCISCO","94133","Take - Out","101",401,"No",4,"Active",11,""
796,"HUNAN RESTAURANT","924 SANSOME ST ","SAN FRANCISCO","94111","Restaurant, < 1000 sq'","105",407,"No",4,"Active",7,""
798,"SUSHI RAPTURE","1400 LEAVENWORTH ST ","SAN FRANCISCO","94109","Restaurant, < 1000 sq'","108",403,"No",4,"Active",7,""
799,"COURTYARD BY MARRIOTT AT FISHERMAN'S WHARF","580 BEACH ST ","SAN FRANCISCO","94133","Restaurant, < 1000 sq'","101",401,"Yes",4,"Active",7,"This Location Has Received the Symbol of Excellence"
802,"CRAZY SUSHI","3232 16TH ST ","SAN FRANCISCO","94103","Restaurant, < 1000 sq'","202",503,"Yes",5,"Active",7,"This Location Has Received the Symbol of Excellence"
805,"MAGIC WOK","84 09TH ST ","SAN FRANCISCO","94103","Restaurant, < 1000 sq'","176B",306,"No",3,"Active",7,""
